id,sentence1,label
345,"Feeling slightly apprehensive, but amazing after this weekend off😊",joy
346,Having a movie day with my favorite today 😄 god I love my lil goth bean.,joy
347,"Quote of the day comes from Queen Cersei herself @user 'Power hungry people are fearful, otherwise why wouldn't you just chill?' 👏",optimism
348,"@user @user It's what they'll be known for. Temper tantrums, obstruction, working against the American people.",anger
349,@user I think I will tomorrow. I ain't ready for all those feels though. 😥,sadness
350,@user Nope we don't have it. It's an #outrage,anger
351,"Jordan is helping Arya hunt a moth, lifting her up to get it on the walls. it's super adorable. #kitten #boyfriend #adorable #hunting",joy
352,@user homyghad 😢,sadness
353,Daniel killing her ex doeee🍫🍫🍫😛 #insecure,sadness
354,Paul is such a fucking bully! Dam leave the poor guy alone. He went on #BB19 to play the game same as you SMDH pathetic #annoyed #worstvet,anger
355,I was so scared!.. I thought I lost another daughter tonight.  #grateful OTM❤,joy
356,"@user Bullies, rudeness and littering all make me #mad!",anger
357,I'm blessed with a wonderful older sister I'm so happy,joy
358,@user Same as the bully in second grade. Classic.,anger
359,"The number of ppl who took it the wrong way is not that alarming, but srsly why do u think lyt dat man oy 😊",joy
360,"@user One of the twins was sleeping next to me. I tried to cover my laughter, but I shook so hard she woke up!",joy
361,@user @user @user I confess I didn't watch last week. #bad Are you going to do an episode on accessibility?,sadness
362,"bro im fuming right now how the fuck did we hand them over james for 45m, we probably paid for his plane ticket aswell so shameless",anger
363,"Dirty Den returns, bursting forth from his grave to deliver a horrible vengeance.",anger
364,"Over 9 hours, 6 trains and 7 stations only to be back where I started #nightmare",anger
365,Idk why tiff always have a 6:30 am alarm that rings everyday for,anger
366,You won't find #excuses if you seek #optimism. #realtalk,optimism
367,Does anybody mom annoy them just by talking and she probably not even trying to annoy you 😂,anger
368,@user well be offended then cause im speakin truths here 😜,anger
369,Well played radio station. Playing the song 'Total Eclipse of the Heart' at the start of the eclipse! #Eclipse #brilliant,joy
370,@user Sometimes our judiciary just leaves you breathless and speechless.,anger
371,Don't be discouraged.,optimism
372,@user @user Did you not film them when we equalised ? Hmm didn't think so #disappointing,sadness
373,What a raucous crowd today @user #GCSArtsPD17! How often does one hear applause and cheers at PD?! #excitement @user @user,joy
374,I'm actually very irritated 😡,anger
375,@user : We need more mutual #trust to increase #security &amp; fight #terrorism &amp; #radicalization in Europe #osce17AUT #Diplomacy140,optimism
376,"I feel bad for people who don't understand my sarcasm. They think I'm mean, but really I'm hysterical &amp; they don't realize it. #sad #funny",sadness
377,"Me: How much price for this poster of this sexy man? Sales Clerk: That's a mirror, sir.\n #LaughOutLoud",joy
378,"By the lack of cheers for cozart when he was announced, one would assume people don't know who the reds are. #cincysports #depressing",sadness
379,I hate the smell of cigarettes.. 😠,anger
380,You won't reach a #goal you hide in a drawer. Keep it in front of your face at all times.  #WednesdayWisdom,optimism
381,"And now that Im having the other way around, i feel so upset and sad",sadness
382,I need a beer #irritated,anger
383,I cry whenever they call me mico chan 😭,sadness
384,"yikes got my first job interview next week, haven't had one in years",joy
385,Time to get my dreads back I miss them 😩😩 #dread head #girlswithdreads,sadness
386,"@user It's a bit sad really. You'd think that he/she/it had something better to do, wouldn't you?",sadness
387,@user haha Use separate sheet if necessary 😆,joy
388,@user @user Don't insult donkeys,anger
389,"You can be discouraged by failure or you can learn from it. -- Thomas J. Watson,#motivationalquote,#success",optimism
390,@user Unbelievable #arrogance to think you know better than #StephenHawking .,anger
391,I want a whole show of @user just reading emojis. #adorable #inners,joy
392,Attention seeker Chris Uhlmann highly aroused over the attention he drew to himself now enjoying some fists of fury time @user @user,joy
393,@user @user @user they need time to grieve.,sadness
394,New Lyft User? Use code to get credit: INVITES #Hey coupon clippers! #cheery #LyftNOW,joy
395,﻿Mummy came home and ordered pizza even though there's food in the fridge. I ain't fighting the hypocrisy this time #jalepenos #pine #chicken,joy
396,@user Don Jr lawyered up with the wrong folk. He aint so bright.,sadness
397,What can you say about @user #awestruck.....,joy
398,Day 1 tom 😱,joy
399,I can feel my skull shatter from the dull chatter\nBrain spattered on the wall\nGrey stains won't dissolve\nNow I have to paint it all,sadness
400,@user Yeah I'd terminate your contract. I had a similar problem in last place where I was told I should have 'business broadband' 😠,anger
401,"#Impeach\nJust a reminder - we have a bratty, infantile, insecure man running the country &amp; congress is allowing him to throw his tantrums.",anger
402,@user is such an #ass. He thinks being #president is his stage to get #attention. He's like a baby throwing a #tantrum,anger
403,Alien Newborn - Alien: Resurrection (Sideshow Collectibles) - This thing really was an abomination! #horror #aliens #figures,anger
404,#good to learning #wisdom &lt;&lt; reform (v): make in order to improve something &gt;&gt;,optimism
405,Having a 280 day snap streak end is heartbreaking,sadness
406,I am trying to get through to the #RAC because I've had a car collision..been waiting in a queue for 16 minutes #shocking,anger
407,Going to #BigApple tomorrow! Loving #NJTransit #commute! Wearing #khakis #whiteshirt #maybeblue #brownshoes #macys #joy #jealousyet?\n#usa,joy
408,@user Yea I'm going to go back when I get off work because that's ridiculous 😭 I'm super pissed,anger
409,"no offense to those who love k culture, u can love it all you want bbs!! 💖 but i just personally want to get to know my own country's-",optimism
410,There's nothing more #depressing to me than thinking about how many times I will shave my legs in my lifetime. #showerthoughts #writer,sadness
411,"@user Most pathetic after service experience for Baleno servicing, #horrible Feel i have made a mistake buying",anger
412,Strapless wedding dresses look awful on most people. \nJulianne Hough looked great 👌🏼,joy
413,Lady singing really loudly with headphones on making everyone giggle @user #train #journey #smile,joy
414,He is very playful and can hardly stay in one spot.,joy
415,"Carlsbad #Rouladen is one #delicious, hearty, home-style dish! Stop by and let us know how you like it! #getdtl #ldnont #chaucers #marienbad",joy
416,Really sad to hear about terror attack on pilgrims. Condolences with victims family #NotInMyName,sadness
417,@user @user This is what happens when blinded by raging hatred,anger
418,Why so sensitive?! Did someone put you in your place???? #awe #shutthefuckup,anger
419,The optimist sees opportunity in every #barbecue; the pessimist sees barbecue in every opportunity.,optimism
420,#funny #quote #joke Hilarious joke quote of the day! For more funny jokes pics and great humor quote,joy
421,@user Happy to help :) If there is anything we can do for you please don't hesitate to ask. - Thanks - James K,joy
422,@user @user Ugh! Not those vile men again. 😱,anger
423,The excitement I get when I see tipping point is on tv is rather sad,sadness
424,Every time I fart my dog jumps in fear hahahaha yass,joy
425,Fuck @user  Let us go for #splendid isolation !,anger
426,"@user trembled, the #earth quaked, and it became a very great #panic. [2/2]",sadness
427,Looking for a Lyft ride? $50 free w/ Lyft Code: CLEO # MK #mirthful #LOVETOSAVEMONEY,joy
428,"You still have hope Of being lonely, apart, not having a baby. #dismal",sadness
429,@user @user Ugh..hate Manarino got this game 😦,anger
430,@user Whats more sad are the adults who continue to do it afterwards,sadness
431,#dull start,sadness
432,Accidentally looked directly into the solar eclipse. Didn't die. Didn't get superpowers either. #disappointing #SolarEclispe2017,sadness
433,@user @user This is such a pleasing color palette!,joy
434,"The good thing about being a pessimist is that when I have low expectations all the time, I am pleasantly surprised more often. #pessimist",sadness
435,You grieve for those who should not be grieved for;\n#KissablesLoveSMShopmag\nAllOutDenimFor KISSMARC,sadness
436,@user U make my heart flutter,joy
437,I get so heated when I see people go to Thailand and post pictures at places I KNOW animals are exploited and abused. #fuming 🙃,anger
438,"One hour great, next hour, bullshit! Welcome to Goodyear! #😠",anger
439,"@user #PrimeDay , free slurpee day at 7-11's,  national chicken day, i got some multitasking to do and squeeze in my dr. Appt 😧",joy
440,@user #awesome news for the blues,joy
441,"my dog is a dick. started crying. got on the floor to see wuts up, rite? lil bitch start biting the shit out of me",anger
442,It's #AmazonPrimeDay! And I'm #broke. So in reality it just another day for me #depressing,sadness
443,@user he knows wonwoo can't hold any longer when his fingers trembling uncontrollably :( so sol gives his mask for wonwoo and,sadness
444,"@user Network bandwidth died after 9gb offer reedemed, damaging loyal customer relations  #improve",anger
445,"We face elimination tonight, 6:15 @ Mahoney #RoadToMahoney #optimism",optimism
446,@user So horrifying. I feel such sadness for the families.,sadness
447,@user #TuesdayThoughts #horror damn it's tough to chose. But I will go to camp crystal lake but not as counselors😁,joy
448,It bugs me that people concern themselves so much with what other people CHOOSE to do with their money 😂🙈,anger
449,when will i ever be happy with myself?,sadness
450,although I laugh and I act like a clown beneath this mask I am wearing a frown my tears are falling like rain from the sky,sadness
451,Trying not to be annoyed but I keep getting told I'm on lists for things and then everyone's on the list except for me 😞,sadness
452,Up early. Kicking ass and taking names. #offense.,anger
453,If people tweeting about #loveisland we're as passionate about other topics the world would be a much better place! #dull,sadness
454,@user I'm sorry for any disappointment Aaron. It could be worth asking to move seats if you aren't happy to sit by the exit ^BM,sadness
455,@user @user Don't worry Narendra Modi is not Manmohan Singh.,optimism
456,Damn I just walked up to the train station and I literally died,sadness
457,Hey @user you're going to go to jail one day.,anger
458,Too many of us are not living our #dreams because we are living our #fears.,optimism
459,"Each of ye separate FALLEN; if we quickening his wrath upon us, will only cause our PAIN to be more unbearable in that PIT.",sadness
460,Okay this girl On teen mom is screaming but she only 2 cm dilated 😭 when I was 2 cm I was just pissed bc she wouldn't give me water,anger
461,10/10 do not recommend burning your scalp in the sun. my parting is glowing red and it burns 😂 where’s a cap when you need one?,anger
462,@user Heeeeeey shilaaang 🙁,joy
463,@user Nashville Sound lyric book edition! #glee,joy
464,I'm so upset 😭,sadness
465,@user made your Chicken Tikka Masala w/ cauliflower &amp; peas tonight. So delicious didn't even get a chance to snap a pic! #delicious,joy
466,All these boring stations with this side bully just being tough on someone sha\n... 😞😑😑😑,anger
467,"@user growl like a dog, see if she lifts herself off and gives you space?",anger
468,"please, more comments from #tweeters that don't look at charts! #adorable $snap",joy
469,@user &amp; @user THANK YOU for the retweets. Much #appreciated!!! #horror #monsters #MonsterBrawl @user,joy
470,@user I was fuming at this!!!,anger
471,ha 🙃 ha 🙃 i just realised that i've never actually been to therapy and i still don't know if i'm depressed or just sad all the time,sadness
472,@user @user these kind of cops are the reason people hate cops &amp; cant trust anything,anger
473,Cannot express my #hatred for @user they even screw me at work! 😠 this is 2nd time they cut our lines #idiots #worthless #needtobefined,anger
474,@user Guts? 😂😂😂 go and sunk your face in sand,anger
475,"If the blues were whiskey , I'd stay drunk all the time",sadness
476,It's 6:30 in the morning and I'm dry ass up 😂,sadness
477,@user I remember when Ron Reagan said tear down that wall.  Trump is so afraid of 'others' he obviously doesn't feel safe.,anger
478,@user I woke up in dread too. #2017,sadness
479,"@user @user No empathetic and realistic, I know when enough is enough unlike the rabid GOSH bashing mob.",anger
480,"@user Mr President. Hell hath no fury like a Democrap scorned! They offer no alternatives, just obstruct. That's all they have.",anger
481,Love it when @user is laughing as hard at @user rif as I am! 😂 #crying 🤣🤣 #chateaubriand @user,joy
482,@user Glad it went well 😄,joy
483,#sadness #cry 💔 dad will never understand his 3rd child,sadness
484,@user @user I got the 'currently not available for online purchase.' #cry,sadness
485,"The gravediggers looked #solemn. The groundhog blinked back tears. The crows fell silent.\nHey, what about ME!  crowed the rooster.\n#vss365",sadness
486,idk if i should be angry or happy that a local &amp; trusted online shop i've been following since 2015 is already doing wanna one g/o's KJDSAHK,anger
487,McGregor is a clown 😂😂😂 #hilarious #MayweatherVsMcGregor,joy
488,@user I'm enjoying this so much😂 they're hilarious. I've a headache from laughing... I need to stop now.,joy
489,@user hopefully you are always #smiling TY #appreciate ya,joy
490,"@user Omg you're savage prof, this is hilarious 🤣🤣",joy
491,hey @user what happened to the strawberry and black current ones 🙁,sadness
492,@user @user @user Still spreading the lies that Clinton allowed something like it was her sole decision. #sad,sadness
493,My innocent eyes 😭,sadness
494,"We can complain because rose bushes have thorns, or rejoice because thorn bushes have roses. Abraham Lincoln #optimism #FLOW #nonresistance",optimism
495,one tweet:‘Over the coming weeks we'll be continuing to threaten various bluetick  dipsh**s with imprisonment under a socialist government.’,anger
496,really wanna dye me hair a bright colour but iv spent all this time growing the dye out,optimism
497,Going over the #script for this weekend! Can't wait to start #filmming! #actorslife #ActressLife #actress  #horrorfilm #HorrorMovies,joy
498,@user Because Ken is a rabid lefty extremist and propagandist.,anger
499,Who also miss glee ? #gleek #glee #GleeForever #DreamsComeTrue #dontstopbelieving #gleecast @user,sadness
500,i think i'll be sad from today until 357632477 years later....im not getting over this sadness,sadness
501,@user Just ran out of data… #shiver,sadness
502,"@user the only enjoyment I have at the moment, that is how sad my life is",sadness
503,@user why on earth do you keep changing the channels? There is no logic to it and makes recording impossible!!!!  #frustrated #angry,anger
504,"Let us not look back in anger or forward in fear, but around in awareness. – James Thurber",optimism
505,"Before I even understood what was happening, I'd feel this pang of sadness whenever we parted 😥 #firstlove #bliss #books #lovehurts",sadness
506,"@user Its been 6months i am behind this issue, i will nit allow you guys to bully me around like this",anger
507,"@user Looks like City fans are already blaming the ref for a shock defeat at Bournemouth, #amusing",joy
508,@user Man u r just bitter about Manu making great strides...,anger
509,Do you know how terrible that stuff is for you?,anger
510,@user @user There might be a spec of hope at the end of this horrific tunnel,optimism
511,Goodevening 😆,joy
512,Chicken n stuffing going in the crockpot for din din. #getinmybelly,joy
513,"The Majority is angry. Use of words like Kashmiriyat infuriate it further. Hope ministers, spokesmen weigh words ...",anger
514,Today all India Bank strike? WTH. Was this announced? What's this strike for?,anger
515,@user Sorry to hear that Mark 😢,sadness
516,"Nice one #EE  so much for data protection, not impressed that you can talk to someone the opposite sex who guessed my password,",anger
517,#Merkel has supported all #Israeli #terror initiatives opposing the #Palestinian bid for membership at the #UN.,sadness
518,"@user No offense, but this post makes you look like an opinion disrespecter.",anger
519,Have funny feeling this #mayweather #McGregor will become a trilogy. Why make 550 million? When you can make it 3x hmmm #suspicion ? 💵💰,joy
520,just watch a revenge movie or write it down in a journal and let it all out,anger
521,@user what a terrible company not had a working dishwasher now for 7-8 weeks awaiting 5 th engineer. I am disabled and need this !,anger
522,No legit though this is my first ever experience and it's when I don't wear makeup so was pretty ironic tbh #giggle but no ta pal,joy
523,@user Loves the rich!!! Fuck us 'working class folk' and our kids! #fuming #joke #scandalous #disgusting #altontowers  😡😡,anger
524,@user @user not deep. I'ts called depression and psycologists can help,sadness
525,Defendant greets the bench with a cheery 'hello!'. He is late arriving at court because he was collecting his methadone script. #SwansMags,joy
526,We cannot let @user #bully any #indiedev into paying them for a 'faster lane'. Most indie devs don't have these funds. But @user does!,anger
527,@user all of this!If the GOP continues to back this mob connected man you will have tremendous regret in 2018 the voters will make sure,anger
528,@user Macron slips up and has a moment of clarity &amp; common sense...now he is a raging racist. Sounds right. #LiberalLogic,anger
529,"I had some weird dreams last night. First about dogs whose heads explode and roaches come out. Second, dark clouds and flying into space.",sadness
530,Important read on the difference between #pleasure and #happiness and the relationship between #digitaltechnology #addiction &amp; #depression,joy
531,"@user 🤦🏻‍♀️  We were warned.  And now we basically only have the choice between Trump, Pence, Ryan, et al for POTUS 🤢",sadness
532,I graduated yesterday and already had 8 family members asking what job I've got now 😂 #nightmare,sadness
533,It's kind of shocking how amazing your rodeo family is when the time comes that you need someone,anger
534,Duty calls. 😧,anger
535,@user Miss Gale I'd really really appreciate a follow back!! I'm one of your biggest fans!,joy
536,@user YOU NEVER TOLD MOI  #jkjk,sadness
537,2Chainz my nigga 😊,joy
538,@user Why dont you have nothing #to. #insult #justajoke #seriously,anger
539,I really love @user really great start to this season.  #resist,joy
540,@user 'I spent so looking want to look like a Kardashian I don't give even give a f**k it's the dad'😂😂😂😂 omfg😂😭😭😂 #hilarious,joy
541,"No, I'm not 'depressed because of the weather,' I'm depressed because I have #depression #sicknotweak",sadness
542,Cancelled trains make me so mad because we could've spent more time with Kodak in the morning 😡  #ihatetuesdays #ffffff,anger
543,The wildest shit just happened at work I'm astounded,anger
544,Documentary narrator just referred to multiple octopus as octopuses and not octopi. What do i do now? Where is my congressman. #outrage,anger
545,@user Video N/A 😟,sadness
546,Any #GOP senator who refuses to #RepealAndReplace needs to bear the #wrath of their constituents @ polls home state!  #healthcare #price2pay,anger
547,Down to one roll... Wonderful I need more toilet paper. #personalassistant,joy
548,@user @user Interestingly shocking and sad! American Judiciary is seriously flawed!,sadness
549,I should've stayed in bed.,sadness
550,#RepChrisCollins 🎃 #spins #excuses for #hatred #racism Everyone in #America heard #Trump🎃say some #WhiteSupremacists are #GOODpeople ✅MSNBC,anger
551,just released two videos in honer of Cory Monteith and Finn Hundson go wath link in bio\n@CoryMonteith @user #glee,joy
552,Seems like the only time spent sober these past few days was when I was sleeping. And even then I was waking up faded lol,joy
553,"Shall rest by day, a fiery gleam by night;",joy
554,I keep it real.. sorry if you get offended 🤷🏽‍♂️,sadness
555,See people now selling their #MayMac presss conference tickets at Wembley for £100 now when they were free. Scum cunts!!! 😡,anger
556,"In order to #expand beyond the places that are familiar, you have to do things that scare you.",optimism
557,@user #horrible experience #not satisfied #low on standards,anger
558,#theearlyshow my musical.ly is mariam_marigold @user #lively #musical.ly,joy
559,@user @user If I could just pick 8 of them then I'd have no trouble picking who I wanted 🤣,optimism
560,@user @user @user @user I can't even find tickets anymore gunna call it a day and go cry in the corner I think 😭 lol,sadness
561,@user Thanks bby 💚 tiff got a pair too so I'll probably steal hers lol,joy
562,kokobop is such a weird name\nbut I remember that it is said to be more lit that growl and it is #EXO so I'm accepting the name,optimism
563,"@user And i'm serious, 20-23 july, singapore, holiday (and accompany my friend for job interview), with one of my friend.",optimism
564,@user at his best.... Great to watch u go big sir. #tremendous hits \nDts boom boom Afridi 😍,joy
565,@user But smiling 😄☔️,joy
566,Hating this already 😟,anger
567,"@user Yeah, his heart is evil and his speech reflected that.  Says a lot about your character that you find it 'awesome'.  How",anger
568,Whoever decided to put chat functions on company websites for customer service deserves all the medals. I hate talking on the phone,anger
569,@user @user The left is sooo rabid for something of substance; yet they are forced to feed off innuendo and smearing,anger
570,Is it okay to think you are going to die alone? #sadness,sadness
571,@user But sadly.. you are too busy with your new drama 😞,sadness
572,@user @user I used to make the peanut butter energy balls all the time. My famjam loved them! #recipes #yummy,joy
573,"@user I’m glad to hear that, Kara. Don’t hesitate to get in touch again if you need to! Cheryl",joy
574,Edge of my seat @user loved it #dragonsontheWall,joy
575,@user #더쇼 #GOT7 #니가하면 rthrc #IFYOUDO #mad treeq,anger
576,"Don't start anything prematurely, even when u do learn your lesson early enough, know when it's just ur fears or when u need to back it up",optimism
577,"on July 13th,1989 in #Vienna , #Ghassemlou &amp; his fellows was #terror by the agents of the #Iranian regime\n#Iran #Terrorism \n#twitterkurds",anger
578,@user @user @user The official pi jam kit has arrived! #RaspberryPi #excitement,joy
579,I made a joke &amp; my boyfriend laughed but when I looked over he was actually laughing at a video on his phone #sad #&lt;/3 #hurting #brokenheart,sadness
580,Today if i was a colour it would be red !!! #rage,anger
581,13) mutual whos always online - @user bc we have to bully her to get to sleep,joy
582,"Just a side #thought, everything takes #time and #effort ... #annoyed",anger
583,Somebody called y'all president a fucknugget 😂😂 idk what that is but it was the laugh I needed this morning 😭,joy
584,@user congratulations on becoming a senior lecturer! Well deserved 😄,joy
585,Some white folks were jumping in joy when they thought Floyd Mayweather was broke 😂,joy
586,When you baby has their first temperature and all you do is worry #firsttimemum #firsttimemom #newborn #baby #sickbaby #worry,sadness
587,#furious as fuck!!,anger
588,I rage quit on Minecraft and I deleted the game. #rage,anger
589,yas bret you're always making me laugh ily 😘 @user,joy
590,These guys really out here disrespecting women while their moms still be doing their laundry. 🤣,anger
591,A solitary rogue long hair now in my left ear? Its retreating from my head &amp; yet is relentless up my nose? Hair takes the piss...,anger
592,"Lucky enough to not burn off ALL of my right eye lashes, unlucky enough to burn them just short enough to irritate all of my OCD tendencies",anger
593,Thx @user for hosting us @user ❤️ my boys @user @user @user 😍 #great #nite,joy
594,"@user @user @user @user And I apologised like 15 times and you're still holding a grudge, can't help thag",sadness
595,"@user You have to follow @user  .  He's a professional gambler, mostly daily fantasy, but he will wager on anything.  #angry",anger
596,"TFW you, a superhero introvert, have to let strangers into your house to mess around w the bathroom plumbing.  #thecatsandIarehiding",anger
597,"@user Hi Miguel, that's awesome! Thank you very much for updating us! 😄 -Claire",joy
598,@user Every #girl #nightmare ha ha ha (~.~)!!,joy
599,Best thing about the #bossbaby film has to be the wizard alarm clock doing lotr quotes!,joy
600,#ease is a greater #threat to #progress than #hardship.,optimism
601,"There is at least one alternate universe where Trump stayed a democrat, beat HRC for the nom, and got elected as a Democratic president.",optimism
602,The best thing about #australianninjawarrior tonight is watching the failed attempts on the bomb slider. #hilarious #laughingsohard 🤣🤣🤣,joy
603,@user Stupid cunt is relentless with his bullshit,anger
604,and CLEARLY all this #breathless coverage isn't covering the REAL #Collusion story - #DNC &amp; #UkraineCollusion !!,anger
605,@user #Love lights #up old tasks will soon going and!!! #serious,optimism
606,@user Hahahahahahahah a want to move out as well 😢,sadness
607,Dry overnight here in Newmarket with a cool sunny start but set fair for Ladies Day #good ground,joy
608,Fed up of smiling at old people and getting dirty looks in return. Go fuck yourself Mildred you miserable prick,anger
609,Love u so much but u always get angry at me😔,sadness
610,Found out the peraon i liked wanted to that someone else #sadness,sadness
611,"#Hateful , #horrible , #horrendous ... = last night's speech in summary @user @user @user #PhoenixProtests #PhoenixRally",anger
612,Absolutely loving that people watching the #eclipse are cheering - for the sun! For the moon! For wonder! 💜 #beautiful,joy
613,"@user i go back at the end of each year and look at the swag they marketed, to include last years training camp guide #depressing",sadness
614,"Happy 12th birthday to my Neopet! #retro\nHappy 75th birthday, Harrison Ford! #legendary\nHappy 80th birthday, Krispy Kreme! #delicious",joy
615,@user @user Sort it out @user,optimism
616,Having fun today at Mad museum Stratford upon Avon,joy
617,Coming up on snap chat so add me asap MATEO_BKNY #snapchat,joy
618,#sebastiangorka is unwatchable and despicable! #nothuman #fascist #bully #liar #vomitinducing,anger
619,@user @user @user nervous laughter ensues,joy
620,I don't fear the unsettling demons inside of me. I let them conquer the weakest nook of my soul for that is the only provenance of my power.,optimism
621,The second type of #anger is named 'settled and deliberate' and is a reaction to perceived deliberate harm or unfair treatment by others.,anger
622,Antonio Conte and Chelsea must be fuming. First Lukaku to UTD and now James Rodriguez to Bayern.,anger
623,its #easy to be #unhappy 😐,sadness
624,@user @user @user @user @user @user Since when was being 'fair to Scotland' a concern for the British state?,anger
625,@user Fuck sake i'm fuming. on the upside at least I can keep loving the bloke and that he didn't sign for Chelsea or Liverpool..,anger
626,"@user Off to jail with lots of other like minded muslims, with his koran, prayer mat, halal #islam = #terrorism",anger
627,I thought the eclipse would make it not so damn hot outside today #disappointment,sadness
628,"@user The difference of being a third country in negotiations, as opposed to a member state, hasn't sunk in yet",anger
629,"I actually hate Vision. Coming over from @user is like moving from Man City to QPR. A league below, past it and clouded in chaos.",anger
630,Hello.. I need Some Grumpy Cat Leggings A.s.a.p. Mmmkay😂😍 #adorable #cute #infj,joy
631,"@user So she's saying that the mountain of verifiable evidence that says otherwise is all fake news? Well, there's a surprise! 🤣",joy
632,"@user @user The people worth knowing never behave like that, so methinks it's a bit of denial and resentment",anger
633,Good to see India indignant about Amarnath Yatra. Do also try and visit the area around it too. There may be some more graves to weep for.,sadness
634,"Dating a skinny girl is fun though, anytime you get bored you start counting her ribs and measuring her spinal cord! #happy",joy
635,I'M PISSED!! NOTHING HAPPENED DURING THE ECLIPSE!! NOTHING!!!!  #party,anger
636,@user @user Christy is a bigger piece of shit then trump is and a bully.,anger
637,"#Amazon's #PrimeDay debut in #India was #disappointing, maybe next year it will get better..glad it's finally here though! 😅",anger
638,ain't no sunshine when she's away ♫,sadness
639,"@user @user @user I think it's awesome, I'm just going to need some time to marvel and reprogram my brain. 😆",joy
640,Batman like to enrage the heat on the new dimity frock and proposed marriage to me! Polly Shaw will lay me a CBGB crazy balled,joy
641,Thought It was a joke so sad anyway #biwott,sadness
642,@user @user #Alyssa Y don't U use your voice 4 good instead of #hatred &amp; #Resistance of @user I'm sure #Ivanka could help!,anger
643,#ATO hacking into your phone calls and text messages! #privacylaws #invasion I knew they did it but hearing them get approval !,anger
644,I get SO annoyed when I'm ONE! move away from beating someone at Pokémon Trading Card Game Online and they concede the game 🙃,anger
645,awoke from an actual nightmare about unicode normalization,sadness
646,"@user It chases them away, girl. Or Matlakala. 😂",joy
647,When did we invent #kidfood ? Like oh they're a child so they can only eat #chickennuggets #crap #learn,anger
648,Horny. Anyone? #horny #bi #sex #london #snapchat #gaysnap #hornysnap #snapchatgay #snapchathorny #gaysnapchat #hornysnapchat #snapgay #snap,joy
649,My boss said to another girl who is leaving 'i hope your new job is shit.' How pathetic. Hence why people are leaving in droves.,anger
650,Stay angry.,anger
651,The fact that I could be in malia with Billie rn but instead I'm laid in bed watching repeats of Jeremy Kyle is making me wanna cry 😭,sadness
652,"everyone says it's funny that no one took tyler seriously when he tried to come out of the closet, but I think it's sad.",sadness
653,@user happy birthday big man 👀😂⚽️,joy
654,@user @user Since when did someone break #chromecast for ALL MacBooks? PLS -We #despair at days wasted trying 2 make it work again,sadness
655,@user 🖤🖤😭🤬 Amen! Hope for revenge. This person should be punished manslaughter.,anger
656,"When I chirp, shawty, chirp back.",joy
657,On 1 side is the concern &amp; fear 4 our teens' safety &amp; happiness #thathorriblesuicidegame #terrifying #sosick (contd),sadness
658,"'She trapped me, but I love her' #insecure #killingme @user",sadness
659,Frick! @user is hilarious! Lovin his portrayal of a rancher picking up feed bags &amp; climbing over the panel! 😂😂 #peedalittle #laugh,joy
660,Galaxy Global Eatery is terrific! Like free stuff? Lyft gets you here FREE with code OATH,joy
661,"Note to self: stop going for 'just 1 drink' in the week, it's never just 1. #hurting",sadness
662,The #World and it's communities and #leaders are #laughing at #America as #trump #destroys #America with his #nonstoplies &amp; #racism #hatred.,anger
663,@user Please turn the A/C on #dieinginhere #hot #horrible,anger
664,@user It really is. And it was a normal thing a few years ago but it should've stayed in the past by now.,sadness
665,"@user said, “Surely the #bitterness of #death is past.” [2/2]",optimism
666,when you try your best but you don't suceed!!!😞😭😭😰😰😢😢#Sad #alone #tears #b #bored #boredtodeath,sadness
667,Who wants hot snapping?\nAdd me : rchar28 \n #nudes #snapsex  #snapchat #sexting #cam #hot #trade #pics #swap #horny #chaud #pussy,joy
668,Post vacation blues are so real 😔,sadness
669,It's irrelevant having a skinny body when you have a vile personality #bully,anger
670,"Hi, are u feeling matter? Try our today's special cloudy blue thumb with ground beef and blueberry, then you will feel irate.",anger
671,How the jeff am I gonna cope @ KC. Diagnosed myself with 3 serious illnesses this morning &amp; spent £22 on ailments from the chemist,anger
672,@user was a guest at your show today .. Just wanted to say what an enjoyable experience from arriving to leaving #smiling,joy
673,"Again, this q. is brought to you by my slight feelings of irritation when I see 'obligated' over 'obliged', and I want to know if I'm right.",anger
674,"No matter how much @user lights up the forest, they end up getting lost 😂 \n#ZescoForest\n#SSBola",joy
675,"I was taught, there's nothing out there to #fear; just go out there turn #dreams into #reality, use other people fears to your advantage.",optimism
676,@user @user @user Ah so that's why every time I see it I burst out with KAYLEIGH!!!,joy
677,"i must say, the amount of low-level fighters and gatekeepers running their mouths is ridiculous. #jealousy  #ufc #jonjones",anger
678,Happy birthday @user ☹,joy
679,@user leave it kanna. same thing happened after Uri too. outrage and outrage until Sept 30. anyways re.. will be out today too.,anger
680,"@user Love your dogs...when I see how happy they are and my own dog, it helps me forget the crap. Thank you",joy
681,Jay Z came out of retirement just to drop the album of the year on y'all...let that sink in. Have a great day y'all 🙌🏿,joy
682,@user Lol....anger is not the best defense for attack. \nWait what do u do when ure angry?,anger
683,IT WASN'T ENOUGH 😢,sadness
684,@user Why are you making it so hard to return a faulty item. It's not my fault that you sent out an item that doesn't work #fuming,anger
685,So what they do is act covertly and it turns out that they are aware of each other and fear punishment for wanting to destroy others.,anger
686,Tuesday night and the wine is coming out. Just got home from work if that explains it. 🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️ #irritated,anger
